0.3533334,0,0,0,0,0,0,0
0.3937293,0,0,0,0,0,0,0
0.4042293,0,0,0,0,0,0,0
0.4090977,0,0,0,0,0,0,0
0.413653,0,0,0,0,0,0,0
0.4210217,0,0,0,0,0,0,0
0.4272049,0,0,0,0,0,0,0
0.4326775,0,0,0,0,0,0,0
0.4375274,0,0,0,0,0,0,0
0.4423837,0,0,0,0,0,0,0
0.4490941,0,0,0,0,0,0,0
0.4528672,0,0,0,0,0,0,0
0.4568366,0,0,0,0,0,0,0
0.4612105,0,0,0,0,0,0,0
0.4654949,0,0,0,0,0,0,0
0.4705592,0,0,0,0,0,0,0
0.4752148,0,0,0,0,0,0,0
0.4819175,0,0,0,0,0,0,0
0.4867229,0,0,0,0,0,0,0
0.4916697,0,0,0,0,0,0,0
0.4958905,0,0,0,0,0,0,0
0.501204,0,0,0,0,0,0,0
0.5053889,0,0,0,0,0,0,0
0.5093973,0,0,0,0,0,0,0
0.5129381,0,0,0,0,0,0,0
0.5170844,0,0,0,0,0,0,0
0.5208675,0,0,0,0,0,0,0
0.525081,0,0,0,0,0,0,0
0.5293074,0,0,0,0,0,0,0
0.5333719,0,0,0,0,0,0,0
0.5374305,0,0,0,0,0,0,0
0.5411338,0,0,0,0,0,0,0
0.5448114,0,0,0,0,0,0,0
0.5490701,0,0,0,0,0,0,0
0.5526046,0,0,0,0,0,0,0
0.556851,0,0,0,0,0,0,0
0.5602499,0,0,0,0,0,0,0
0.5647531,0,0,0,0,0,0,0
0.5682111,0,0,0,0,0,0,0
0.571474,0,0,0,0,0,0,0
0.5754488,0,0,0,0,0,0,0
0.5797023,0,0,0,0,0,0,0
0.5838798,0,0,0,0,0,0,0
0.5926988,0,0,0,0,0,0,0
0.5968443,0,0,0,0,0,0,0
0.6002585,0,0,0,0,0,0,0
0.6036445,0,0,0,0,0,0,0
0.6074945,0,0,0,0,0,0,0
0.6116918,0,0,0,0,0,0,0
0.6157432,0,0,0,0,0,0,0
0.6191505,0,0,0,0,0,0,0
0.6227925,0,0,0,0,0,0,0
0.6276178,0,0,0,0,0,0,0
0.63199,0,0,0,0,0,0,0
0.6365111,0,0,0,0,0,0,0
0.6421713,0,0,0,0,0,0,0
0.6463683,0,0,0,0,0,0,0
0.6506965,0,0,0,0,0,0,0
0.6551818,0,0,0,0,0,0,0
0.6596181,0,0,0,0,0,0,0
0.664368,0,0,0,0,0,0,0
0.6683967,0,0,0,0,0,0,0
0.6720595,0,0,0,0,0,0,0
0.6758583,0,0,0,0,0,0,0
0.6801981,0,0,0,0,0,0,0
0.6845412,0,0,0,0,0,0,0
0.6888874,0,0,0,0,0,0,0
0.6926033,0,0,0,0,0,0,0
0.696483,0,0,0,0,0,0,0
0.7007273,0,0,0,0,0,0,0
0.7050374,0,0,0,0,0,0,0
0.7086011,0,0,0,0,0,0,0
0.7125897,0,0,0,0,0,0,0
0.7174252,0,0,0,0,0,0,0
0.721535,0,0,0,0,0,0,0
0.7253224,0,0,0,0,0,0,0
0.7295586,0,0,0,0,0,0,0
0.7331256,0,0,0,0,0,0,0
0.7367702,0,0,0,0,0,0,0
0.7402449,0,0,0,0,0,0,0
0.7446892,0,0,0,0,0,0,0
0.7493283,0,0,0,0,0,0,0
0.7534398,0,0,0,0,0,0,0
0.7574437,0,0,0,0,0,0,0
0.7615166,0,0,0,0,0,0,0
0.766533,0,0,0,0,0,0,0
0.7709345,0,0,0,0,0,0,0
0.7752731,0,0,0,0,0,0,0
0.7796476,0,0,0,0,0,0,0
0.7836866,0,0,0,0,0,0,0
0.7881048,0,0,0,0,0,0,0
0.7920694,0,0,0,0,0,0,0
0.8046679,0,0,0,0,0,0,0
0.8082662,0,0,0,0,0,0,0
0.8124139,0,0,0,0,0,0,0
0.8163018,0,0,0,0,0,0,0
0.8202732,0,0,0,0,0,0,0
0.824631,0,0,0,0,0,0,0
0.8283852,0,0,0,0,0,0,0
0.83451,0,0,0,0,0,0,0
0.8390356,0,0,0,0,0,0,0
0.8427069,0,0,0,0,0,0,0
0.8474534,0,0,0,0,0,0,0
0.8521848,0,0,0,0,0,0,0
0.8559719,0,0,0,0,0,0,0
0.859755,0,0,0,0,0,0,0
0.864024,0,0,0,0,0,0,0
0.8680466,0,0,0,0,0,0,0
0.8723475,0,0,0,0,0,0,0
0.8760253,0,0,0,0,0,0,0
0.8802298,0,0,0,0,0,0,0
0.8845462,0,0,0,0,0,0,0
0.8881156,0,0,0,0,0,0,0
0.8915994,0,0,0,0,0,0,0
0.8952566,0,0,0,0,0,0,0
0.899927,0,0,0,0,0,0,0
0.9036427,0,0,0,0,0,0,0
0.9077495,0,0,0,0,0,0,0
0.911577,0,0,0,0,0,0,0
0.9164256,0,0,0,0,0,0,0
0.9197232,0,0,0,0,0,0,0
0.9234467,0,0,0,0,0,0,0
0.9269471,0,0,0,0,0,0,0
0.9310161,0,0,0,0,0,0,0
0.9350755,0,0,0,0,0,0,0
0.9389969,0,0,0,0,0,0,0
0.9429985,0,0,0,0,0,0,0
0.9477054,0,0,0,0,0,0,0
0.951911,0,0,0,0,0,0,0
0.9569778,0,0,0,0,0,0,0
0.9612132,0,0,0,0,0,0,0
0.9660622,0,0,0,0,0,0,0
0.9706711,0,0,0,0,0,0,0
0.9750903,0,0,0,0,0,0,0
0.9803922,0,0,0,0,0,0,0
0.9857082,0,0,0,0,0,0,0
0.991281,0,0,0,0,0,0,0
0.997511,0,0,0,0,0,0,0
1.001643,0,0,0,0,0,0,0
1.005918,0,0,0,0,0,0,0
1.009399,0,0,0,0,0,0,0
1.013489,0,0,0,0,0,0,0
1.01723,0,0,0,0,0,0,0
1.021615,0,0,0,0,0,0,0
1.026669,0,0,0,0,0,0,0
1.031297,0,0,0,0,0,0,0
1.035091,0,0,0,0,0,0,0
1.039293,0,0,0,0,0,0,0
1.042897,0,0,0,0,0,0,0
1.04696,0,0,0,0,0,0,0
1.05075,0,0,0,0,0,0,0
1.05514,0,0,0,0,0,0,0
1.059471,0,0,0,0,0,0,0
1.063648,0,0,0,0,0,0,0
1.06795,0,0,0,0,0,0,0
1.072753,0,0,0,0,0,0,0
1.076091,0,0,0,0,0,0,0
1.080166,0,0,0,0,0,0,0
1.083627,0,0,0,0,0,0,0
1.087746,0,0,0,0,0,0,0
1.091537,0,0,0,0,0,0,0
1.095056,0,0,0,0,0,0,0
1.098755,0,0,0,0,0,0,0
1.102494,0,0,0,0,0,0,0
1.106254,0,0,0,0,0,0,0
1.109548,0,0,0,0,0,0,0
1.113721,0,0,0,0,0,0,0
1.117319,0,0,0,0,0,0,0
1.12127,0,0,0,0,0,0,0
1.124611,0,0,0,0,0,0,0
1.128285,0,0,0,0,0,0,0
1.131737,0,0,0,0,0,0,0
1.135668,0,0,0,0,0,0,0
1.139608,0,0,0,0,0,0,0
1.143112,0,0,0,0,0,0,0
1.147084,0,0,0,0,0,0,0
1.150914,0,0,0,0,0,0,0
1.154184,0,0,0,0,0,0,0
1.158274,0,0,0,0,0,0,0
1.161618,0,0,0,0,0,0,0
1.165808,0,0,0,0,0,0,0
1.169078,0,0,0,0,0,0,0
1.172654,0,0,0,0,0,0,0
1.176655,0,0,0,0,0,0,0
1.180295,0,0,0,0,0,0,0
1.184547,0,0,0,0,0,0,0
1.187901,0,0,0,0,0,0,0
1.191624,0,0,0,0,0,0,0
1.195247,0,0,0,0,0,0,0
1.199291,0,0,0,0,0,0,0
1.202496,0,0,0,0,0,0,0
1.206056,0,0,0,0,0,0,0
1.209371,0,0,0,0,0,0,0
1.213442,0,0,0,0,0,0,0
1.216772,0,0,0,0,0,0,0
1.220026,0,0,0,0,0,0,0
1.22378,0,0,0,0,0,0,0
1.227466,0,0,0,0,0,0,0
1.231364,0,0,0,0,0,0,0
1.234681,0,0,0,0,0,0,0
1.238175,0,0,0,0,0,0,0
1.241882,0,0,0,0,0,0,0
1.245354,0,0,0,0,0,0,0
1.249031,0,0,0,0,0,0,0
1.252957,0,0,0,0,0,0,0
1.256191,0,0,0,0,0,0,0
1.260143,0,0,0,0,0,0,0
1.264144,0,0,0,0,0,0,0
1.267498,0,0,0,0,0,0,0
1.270869,0,0,0,0,0,0,0
1.274301,0,0,0,0,0,0,0
1.27767,0,0,0,0,0,0,0
1.281438,0,0,0,0,0,0,0
1.284761,0,0,0,0,0,0,0
1.288066,0,0,0,0,0,0,0
1.291651,0,0,0,0,0,0,0
1.294816,0,0,0,0,0,0,0
1.298733,0,0,0,0,0,0,0
1.302116,0,0,0,0,0,0,0
1.306255,0,0,0,0,0,0,0
1.309584,0,0,0,0,0,0,0
1.31358,0,0,0,0,0,0,0
1.31752,0,0,0,0,0,0,0
1.321676,0,0,0,0,0,0,0
1.325713,0,0,0,0,0,0,0
1.329266,0,0,0,0,0,0,0
1.332984,0,0,0,0,0,0,0
1.338098,0,0,0,0,0,0,0
1.341165,0,0,0,0,0,0,0
1.345169,0,0,0,0,0,0,0
1.34983,0,0,0,0,0,0,0
1.35356,0,0,0,0,0,0,0
1.357138,0,0,0,0,0,0,0
1.360565,0,0,0,0,0,0,0
1.364522,0,0,0,0,0,0,0
1.369616,0,0,0,0,0,0,0
1.37339,0,0,0,0,0,0,0
1.377254,0,0,0,0,0,0,0
1.38111,0,0,0,0,0,0,0
1.385253,0,0,0,0,0,0,0
1.388435,0,0,0,0,0,0,0
1.391776,0,0,0,0,0,0,0
